node_id,node_type,degree,call_count,transaction_count
PER_0144,person,6,0,0
PER_0145,person,9,0,0
PER_0146,person,5,0,0
PER_0147,person,5,0,0
PER_0148,person,8,0,0
PER_0149,person,6,0,0
PER_0150,person,7,0,0
PER_0151,person,8,0,0
PER_0152,person,8,0,0
PER_0153,person,8,0,0
PER_0154,person,8,0,0
PER_0155,person,8,0,0
PER_0156,person,8,0,0
PER_0157,person,9,0,0
PER_0158,person,5,0,0
PER_0159,person,7,0,0
PER_0160,person,8,0,0
PER_0161,person,8,0,0
PER_0162,person,5,0,0
PER_0163,person,9,0,0
PER_0164,person,7,0,0
PER_0165,person,7,0,0
PER_0166,person,9,0,0
PER_0167,person,6,0,0
PER_0168,person,7,0,0
PER_0169,person,7,0,0
PER_0170,person,13,0,0
PER_0171,person,8,0,0
PER_0172,person,10,0,0
PER_0173,person,5,0,0
PER_0174,person,8,0,0
PER_0175,person,8,0,0
PER_0176,person,7,0,0
PER_0177,person,4,0,0
PER_0178,person,8,0,0
PER_0179,person,6,0,0
PER_0180,person,5,0,0
PER_0181,person,6,0,0
PER_0182,person,6,0,0
PER_0183,person,8,0,0
PER_0184,person,7,0,0
PER_0185,person,7,0,0
PER_0186,person,7,0,0
PER_0187,person,8,0,0
PER_0188,person,9,0,0
PER_0189,person,9,0,0
PER_0190,person,5,0,0
PER_0191,person,6,0,0
PER_0192,person,8,0,0
PER_0193,person,4,0,0
PER_0194,person,12,0,0
PER_0195,person,8,0,0
PER_0196,person,9,0,0
PER_0197,person,5,0,0
PER_0198,person,6,0,0
PER_0199,person,6,0,0
PER_0200,person,8,0,0
PER_0201,person,6,0,0
PER_0202,person,8,0,0
PER_0203,person,5,0,0
PER_0204,person,6,0,0
PER_0205,person,6,0,0
PER_0206,person,8,0,0
PER_0207,person,7,0,0
PER_0208,person,10,0,0
PER_0209,person,5,0,0
PER_0210,person,8,0,0
PER_0211,person,10,0,0
PER_0212,person,6,0,0
PER_0213,person,9,0,0
PER_0214,person,7,0,0
PER_0215,person,8,0,0
PER_0216,person,8,0,0
PER_0217,person,8,0,0
PER_0218,person,8,0,0
PER_0219,person,7,0,0
PER_0220,person,7,0,0
PER_0221,person,7,0,0
PER_0222,person,7,0,0
PER_0223,person,8,0,0
PER_0224,person,7,0,0
PER_0225,person,7,0,0
PER_0226,person,7,0,0
PER_0227,person,6,0,0
PER_0228,person,8,0,0
PER_0229,person,9,0,0
PER_0230,person,6,0,0
PER_0231,person,6,0,0
PER_0232,person,6,0,0
PER_0233,person,7,0,0
PER_0234,person,7,0,0
PER_0235,person,7,0,0
PER_0236,person,8,0,0
PER_0237,person,8,0,0
PER_0238,person,9,0,0
PER_0239,person,7,0,0
PER_0240,person,9,0,0
PER_0241,person,11,0,0
PER_0242,person,9,0,0
PER_0243,person,7,0,0
PER_0244,person,9,0,0
PER_0245,person,9,0,0
PER_0246,person,9,0,0
PER_0247,person,9,0,0
PER_0248,person,9,0,0
PER_0249,person,11,0,0
PER_0250,person,7,0,0
PER_0251,person,6,0,0
PER_0252,person,8,0,0
PER_0253,person,8,0,0
PER_0254,person,9,0,0
PER_0255,person,9,0,0
PER_0256,person,7,0,0
PER_0257,person,6,0,0
PER_0258,person,13,0,0
PER_0259,person,6,0,0
PER_0260,person,7,0,0
PER_0261,person,7,0,0
PER_0262,person,7,0,0
PER_0263,person,7,0,0
PER_0264,person,9,0,0
PER_0265,person,8,0,0
PER_0266,person,6,0,0
PER_0267,person,9,0,0
PER_0268,person,9,0,0
PER_0269,person,7,0,0
PER_0270,person,10,0,0
PER_0271,person,8,0,0
PER_0272,person,8,0,0
PER_0273,person,7,0,0
PER_0274,person,7,0,0
PER_0275,person,6,0,0
PER_0276,person,4,0,0
PER_0277,person,7,0,0
PER_0278,person,8,0,0
PER_0279,person,7,0,0
PER_0280,person,6,0,0
PER_0281,person,8,0,0
PER_0282,person,7,0,0
PER_0283,person,8,0,0
PER_0284,person,7,0,0
PER_0285,person,8,0,0
PER_0286,person,6,0,0
PER_0287,person,10,0,0
PER_0288,person,8,0,0
PER_0289,person,5,0,0
PER_0290,person,8,0,0
PER_0291,person,6,0,0
PER_0292,person,8,0,0
PER_0293,person,8,0,0
PER_0294,person,9,0,0
PER_0295,person,7,0,0
PER_0296,person,7,0,0
PER_0297,person,8,0,0
PER_0298,person,7,0,0
PER_0299,person,10,0,0
PER_0300,person,5,0,0
PER_0301,person,6,0,0
PER_0302,person,7,0,0
PER_0303,person,7,0,0
PER_0304,person,10,0,0
PER_0305,person,6,0,0
PER_0306,person,7,0,0
PER_0307,person,8,0,0
PER_0308,person,6,0,0
PER_0309,person,6,0,0
PER_0310,person,9,0,0
PER_0311,person,8,0,0
PER_0312,person,7,0,0
PER_0313,person,7,0,0
PER_0314,person,8,0,0
PER_0315,person,8,0,0
PER_0316,person,7,0,0
PER_0317,person,8,0,0
PER_0318,person,4,0,0
PER_0319,person,7,0,0
PER_0320,person,7,0,0
PER_0321,person,9,0,0
PER_0322,person,5,0,0
PER_0323,person,8,0,0
PER_0324,person,8,0,0
PER_0325,person,6,0,0
PER_0326,person,6,0,0
PER_0327,person,7,0,0
PER_0328,person,6,0,0
PER_0329,person,5,0,0
PER_0330,person,6,0,0
PER_0331,person,10,0,0
PER_0332,person,6,0,0
PER_0333,person,8,0,0
PER_0334,person,6,0,0
PER_0335,person,8,0,0
PER_0336,person,6,0,0
PER_0337,person,8,0,0
PER_0338,person,8,0,0
PER_0339,person,6,0,0
PER_0340,person,5,0,0
PER_0341,person,8,0,0
PER_0342,person,10,0,0
PER_0343,person,8,0,0
PER_0344,person,7,0,0
PER_0345,person,9,0,0
PER_0346,person,5,0,0
PER_0347,person,10,0,0
PER_0348,person,8,0,0
PER_0349,person,8,0,0
PER_0350,person,9,0,0
PER_0351,person,10,0,0
PER_0352,person,7,0,0
PER_0353,person,6,0,0
PER_0354,person,6,0,0
PER_0355,person,6,0,0
PER_0356,person,5,0,0
PER_0357,person,8,0,0
PER_0358,person,7,0,0
PER_0359,person,7,0,0
PER_0360,person,5,0,0
PER_0361,person,7,0,0
PER_0362,person,10,0,0
PER_0363,person,7,0,0
PER_0364,person,6,0,0
PER_0365,person,9,0,0
PER_0366,person,9,0,0
PER_0367,person,5,0,0
PER_0368,person,5,0,0
PER_0369,person,6,0,0
PER_0370,person,12,0,0
PER_0371,person,10,0,0
PER_0372,person,6,0,0
PER_0373,person,10,0,0
PER_0374,person,8,0,0
PER_0375,person,5,0,0
PER_0376,person,10,0,0
PER_0377,person,5,0,0
PER_0378,person,9,0,0
PER_0379,person,9,0,0
PER_0380,person,7,0,0
PER_0381,person,8,0,0
PER_0382,person,8,0,0
PER_0383,person,9,0,0
PER_0384,person,12,0,0
PER_0385,person,7,0,0
PER_0386,person,4,0,0
PER_0387,person,10,0,0
PER_0388,person,4,0,0
PER_0389,person,6,0,0
PER_0390,person,8,0,0
PER_0391,person,7,0,0
PER_0392,person,4,0,0
PER_0393,person,10,0,0
PER_0394,person,5,0,0
PER_0395,person,6,0,0
PER_0396,person,6,0,0
PER_0397,person,6,0,0
PER_0398,person,5,0,0
PER_0399,person,6,0,0
PER_0400,person,8,0,0
PER_0401,person,7,0,0
PER_0402,person,6,0,0
PER_0403,person,12,0,0
PER_0404,person,9,0,0
PER_0405,person,12,0,0
PER_0406,person,4,0,0
PER_0407,person,9,0,0
PER_0408,person,6,0,0
PER_0409,person,8,0,0
PER_0410,person,7,0,0
PER_0411,person,11,0,0
PER_0412,person,8,0,0
PER_0413,person,7,0,0
PER_0414,person,6,0,0
PER_0415,person,5,0,0
PER_0416,person,6,0,0
PER_0417,person,5,0,0
PER_0418,person,8,0,0
PER_0419,person,9,0,0
PER_0420,person,8,0,0
PER_0421,person,8,0,0
PER_0422,person,6,0,0
PER_0423,person,8,0,0
PER_0424,person,8,0,0
PER_0425,person,7,0,0
PER_0426,person,8,0,0
PER_0427,person,8,0,0
PER_0428,person,8,0,0
PER_0429,person,5,0,0
PER_0430,person,6,0,0
PER_0431,person,8,0,0
PER_0432,person,9,0,0
PER_0433,person,9,0,0
PER_0434,person,10,0,0
PER_0435,person,11,0,0
PER_0436,person,10,0,0
PER_0437,person,4,0,0
PER_0438,person,9,0,0
PER_0439,person,7,0,0
PER_0440,person,6,0,0
PER_0441,person,5,0,0
PER_0442,person,10,0,0
PER_0443,person,11,0,0
PER_0444,person,5,0,0
PER_0445,person,9,0,0
PER_0446,person,8,0,0
PER_0447,person,6,0,0
PER_0448,person,9,0,0
PER_0449,person,9,0,0
PER_0450,person,4,0,0
PER_0451,person,10,0,0
PER_0452,person,7,0,0
PER_0453,person,7,0,0
PER_0454,person,11,0,0
PER_0455,person,9,0,0
PER_0456,person,5,0,0
PER_0457,person,7,0,0
PER_0458,person,9,0,0
PER_0459,person,11,0,0
PER_0460,person,7,0,0
PER_0461,person,11,0,0
PER_0462,person,6,0,0
PER_0463,person,7,0,0
PER_0464,person,9,0,0
PER_0465,person,6,0,0
PER_0466,person,6,0,0
PER_0467,person,4,0,0
PER_0468,person,5,0,0
PER_0469,person,10,0,0
PER_0470,person,10,0,0
PER_0471,person,4,0,0
PER_0472,person,6,0,0
PER_0473,person,8,0,0
PER_0474,person,7,0,0
PER_0475,person,8,0,0
PER_0476,person,10,0,0
PER_0477,person,11,0,0
PER_0478,person,7,0,0
PER_0479,person,8,0,0
PER_0480,person,7,0,0
PER_0481,person,10,0,0
PER_0482,person,8,0,0
PER_0483,person,9,0,0
PER_0484,person,8,0,0
PER_0485,person,7,0,0
PER_0486,person,8,0,0
PER_0487,person,5,0,0
PER_0488,person,11,0,0
PER_0489,person,9,0,0
PER_0490,person,10,0,0
PER_0491,person,8,0,0
PER_0492,person,8,0,0
PER_0493,person,7,0,0
PER_0494,person,8,0,0
PER_0495,person,6,0,0
PER_0496,person,5,0,0
PER_0497,person,9,0,0
PER_0498,person,9,0,0
PER_0499,person,8,0,0
PER_0500,person,8,0,0
PER_0501,person,8,0,0
PER_0502,person,7,0,0
PER_0503,person,7,0,0
PER_0504,person,8,0,0
PER_0505,person,7,0,0
PER_0506,person,7,0,0
PER_0507,person,8,0,0
PER_0508,person,10,0,0
PER_0509,person,10,0,0
PER_0510,person,6,0,0
PER_0511,person,8,0,0
PER_0512,person,9,0,0
PER_0513,person,8,0,0
PER_0514,person,8,0,0
PER_0515,person,7,0,0
PER_0516,person,8,0,0
PER_0517,person,7,0,0
PER_0518,person,9,0,0
PER_0519,person,7,0,0
PER_0520,person,8,0,0
PER_0521,person,6,0,0
PER_0522,person,6,0,0
PER_0523,person,7,0,0
PER_0524,person,5,0,0
PER_0525,person,7,0,0
PER_0526,person,8,0,0
PER_0527,person,8,0,0
PER_0528,person,5,0,0
PER_0529,person,7,0,0
PER_0530,person,7,0,0
PER_0531,person,9,0,0
PER_0532,person,8,0,0
PER_0533,person,10,0,0
PER_0534,person,9,0,0
PER_0535,person,10,0,0
PER_0536,person,6,0,0
PER_0537,person,9,0,0
PER_0538,person,7,0,0
PER_0539,person,7,0,0
PER_0540,person,5,0,0
PER_0541,person,6,0,0
PER_0542,person,13,0,0
PER_0543,person,6,0,0
PER_0544,person,7,0,0
PER_0545,person,5,0,0
PER_0546,person,8,0,0
PER_0547,person,7,0,0
PER_0548,person,4,0,0
PER_0549,person,7,0,0
PER_0550,person,8,0,0
PER_0551,person,8,0,0
PER_0552,person,6,0,0
PER_0553,person,12,0,0
PER_0554,person,5,0,0
PER_0555,person,8,0,0
PER_0556,person,7,0,0
PER_0557,person,7,0,0
PER_0558,person,9,0,0
PER_0559,person,7,0,0
PER_0560,person,10,0,0
PER_0561,person,8,0,0
PER_0562,person,7,0,0
PER_0563,person,8,0,0
PER_0564,person,5,0,0
PER_0565,person,3,0,0
PER_0566,person,7,0,0
PER_0567,person,6,0,0
PER_0568,person,10,0,0
PER_0569,person,8,0,0
PER_0570,person,9,0,0
PER_0571,person,11,0,0
PER_0572,person,8,0,0
PER_0573,person,6,0,0
PER_0574,person,8,0,0
PER_0575,person,5,0,0
PER_0576,person,7,0,0
PER_0577,person,6,0,0
PER_0578,person,8,0,0
PER_0579,person,9,0,0
PER_0580,person,7,0,0
PER_0581,person,7,0,0
PER_0582,person,6,0,0
PER_0583,person,5,0,0
PER_0584,person,11,0,0
PER_0585,person,7,0,0
PER_0586,person,6,0,0
PER_0587,person,6,0,0
PER_0588,person,10,0,0
PER_0589,person,7,0,0
PER_0590,person,9,0,0
PER_0591,person,8,0,0
PER_0592,person,8,0,0
PER_0593,person,10,0,0
PER_0594,person,9,0,0
PER_0595,person,7,0,0
PER_0596,person,8,0,0
PER_0597,person,6,0,0
PER_0598,person,4,0,0
PER_0599,person,5,0,0
PER_0600,person,10,0,0
PER_0601,person,7,0,0
PER_0602,person,10,0,0
PER_0603,person,5,0,0
PER_0604,person,8,0,0
PER_0605,person,8,0,0
PER_0606,person,6,0,0
PER_0607,person,6,0,0
PER_0608,person,6,0,0
PER_0609,person,8,0,0
PER_0610,person,8,0,0
PER_0611,person,10,0,0
PER_0612,person,7,0,0
PER_0613,person,8,0,0
PER_0614,person,8,0,0
PER_0615,person,7,0,0
PER_0616,person,5,0,0
PER_0617,person,9,0,0
PER_0618,person,7,0,0
PER_0619,person,7,0,0
PER_0620,person,9,0,0
PER_0621,person,8,0,0
PER_0622,person,9,0,0
PER_0623,person,10,0,0
PER_0624,person,7,0,0
PER_0625,person,5,0,0
PER_0626,person,7,0,0
PER_0627,person,5,0,0
PER_0628,person,6,0,0
PER_0629,person,7,0,0
PER_0630,person,8,0,0
PER_0631,person,7,0,0
PER_0632,person,6,0,0
PER_0633,person,7,0,0
PER_0634,person,9,0,0
PER_0635,person,6,0,0
PER_0636,person,7,0,0
PER_0637,person,9,0,0
PER_0638,person,5,0,0
PER_0639,person,11,0,0
PER_0640,person,6,0,0
PER_0641,person,6,0,0
PER_0642,person,6,0,0
PER_0643,person,9,0,0
PER_0644,person,8,0,0
PER_0645,person,7,0,0
PER_0646,person,5,0,0
PER_0647,person,8,0,0
PER_0648,person,8,0,0
PER_0649,person,7,0,0
PER_0650,person,8,0,0
PER_0651,person,6,0,0
PER_0652,person,6,0,0
PER_0653,person,5,0,0
PER_0654,person,8,0,0
PER_0655,person,5,0,0
PER_0656,person,10,0,0
PER_0657,person,12,0,0
PER_0658,person,8,0,0
PER_0659,person,9,0,0
PER_0660,person,6,0,0
PER_0661,person,8,0,0
PER_0662,person,6,0,0
PER_0663,person,5,0,0
PER_0664,person,4,0,0
PER_0665,person,6,0,0
PER_0666,person,9,0,0
PER_0667,person,6,0,0
PER_0668,person,7,0,0
PER_0669,person,8,0,0
PER_0670,person,7,0,0
PER_0671,person,9,0,0
PER_0672,person,8,0,0
PER_0673,person,6,0,0
PER_0674,person,6,0,0
PER_0675,person,9,0,0
PER_0676,person,8,0,0
PER_0677,person,6,0,0
PER_0678,person,6,0,0
PER_0679,person,8,0,0
PER_0680,person,9,0,0
PER_0681,person,8,0,0
PER_0682,person,7,0,0
PER_0683,person,7,0,0
PER_0684,person,6,0,0
PER_0685,person,9,0,0
PER_0686,person,6,0,0
PER_0687,person,9,0,0
PER_0688,person,6,0,0
PER_0689,person,7,0,0
PER_0690,person,9,0,0
PER_0691,person,9,0,0
PER_0692,person,8,0,0
PER_0693,person,10,0,0
PER_0694,person,8,0,0
PER_0695,person,6,0,0
PER_0696,person,5,0,0
PER_0697,person,6,0,0
PER_0698,person,5,0,0
PER_0699,person,5,0,0
PER_0700,person,7,0,0
PER_0701,person,7,0,0
PER_0702,person,7,0,0
PER_0703,person,6,0,0
PER_0704,person,7,0,0
PER_0705,person,7,0,0
PER_0706,person,9,0,0
PER_0707,person,10,0,0
PER_0708,person,9,0,0
PER_0709,person,7,0,0
PER_0710,person,6,0,0
PER_0711,person,8,0,0
PER_0712,person,8,0,0
PER_0713,person,7,0,0
PER_0714,person,8,0,0
PER_0715,person,9,0,0
PER_0716,person,8,0,0
PER_0717,person,6,0,0
PER_0718,person,8,0,0
PER_0719,person,7,0,0
PER_0720,person,8,0,0
PER_0721,person,9,0,0
PER_0722,person,6,0,0
PER_0723,person,8,0,0
PER_0724,person,7,0,0
PER_0725,person,6,0,0
PER_0726,person,7,0,0
PER_0727,person,6,0,0
PER_0728,person,9,0,0
PER_0729,person,11,0,0
PER_0730,person,6,0,0
PER_0731,person,8,0,0
PER_0732,person,5,0,0
PER_0733,person,7,0,0
PER_0734,person,8,0,0
PER_0735,person,10,0,0
PER_0736,person,6,0,0
PER_0737,person,8,0,0
PER_0738,person,6,0,0
PER_0739,person,5,0,0
PER_0740,person,5,0,0
PER_0741,person,6,0,0
PER_0742,person,6,0,0
PER_0743,person,8,0,0
PER_0744,person,9,0,0
PER_0745,person,6,0,0
PER_0746,person,7,0,0
PER_0747,person,9,0,0
PER_0748,person,5,0,0
PER_0749,person,7,0,0
PER_0750,person,8,0,0
PER_0751,person,4,0,0
PER_0752,person,9,0,0
PER_0753,person,7,0,0
PER_0754,person,7,0,0
PER_0755,person,9,0,0
PER_0756,person,9,0,0
PER_0757,person,6,0,0
PER_0758,person,7,0,0
PER_0759,person,8,0,0
PER_0760,person,9,0,0
PER_0761,person,7,0,0
PER_0762,person,7,0,0
PER_0763,person,6,0,0
PER_0764,person,9,0,0
PER_0765,person,7,0,0
PER_0766,person,7,0,0
PER_0767,person,9,0,0
PER_0768,person,7,0,0
PER_0769,person,7,0,0
PER_0770,person,7,0,0
PER_0771,person,8,0,0
PER_0772,person,9,0,0
PER_0773,person,6,0,0
PER_0774,person,4,0,0
PER_0775,person,8,0,0
PER_0776,person,8,0,0
PER_0777,person,6,0,0
PER_0778,person,9,0,0
PER_0779,person,9,0,0
PER_0780,person,5,0,0
PER_0781,person,7,0,0
PER_0782,person,7,0,0
PER_0783,person,8,0,0
PER_0784,person,5,0,0
PER_0785,person,5,0,0
PER_0786,person,6,0,0
PER_0787,person,7,0,0
PER_0788,person,7,0,0
PER_0789,person,8,0,0
PER_0790,person,6,0,0
PER_0791,person,5,0,0
PER_0792,person,6,0,0
PER_0793,person,6,0,0
PER_0794,person,7,0,0
PER_0795,person,7,0,0
PER_0796,person,7,0,0
PER_0797,person,8,0,0
PER_0798,person,7,0,0
PER_0799,person,9,0,0
PER_0800,person,8,0,0
PER_0801,person,8,0,0
PER_0802,person,9,0,0
PER_0803,person,10,0,0
PER_0804,person,8,0,0
PER_0805,person,8,0,0
PER_0806,person,9,0,0
PER_0807,person,8,0,0
PER_0808,person,8,0,0
PER_0809,person,8,0,0
PER_0810,person,8,0,0
PER_0811,person,7,0,0
PER_0812,person,9,0,0
PER_0813,person,8,0,0
PER_0814,person,8,0,0
PER_0815,person,9,0,0
PER_0816,person,8,0,0
PER_0817,person,5,0,0
PER_0818,person,8,0,0
PER_0819,person,7,0,0
PER_0820,person,10,0,0
PER_0821,person,8,0,0
PER_0822,person,7,0,0
PER_0823,person,5,0,0
PER_0824,person,5,0,0
PER_0825,person,5,0,0
PER_0826,person,7,0,0
PER_0827,person,7,0,0
PER_0828,person,6,0,0
PER_0829,person,9,0,0
PER_0830,person,7,0,0
PER_0831,person,7,0,0
PER_0832,person,5,0,0
PER_0833,person,5,0,0
PER_0834,person,5,0,0
PER_0835,person,7,0,0
PER_0836,person,8,0,0
PER_0837,person,9,0,0
PER_0838,person,6,0,0
PER_0839,person,7,0,0
PER_0840,person,8,0,0
PER_0841,person,9,0,0
PER_0842,person,7,0,0
PER_0843,person,6,0,0
PER_0844,person,7,0,0
PER_0845,person,9,0,0
PER_0846,person,5,0,0
PER_0847,person,6,0,0
PER_0848,person,7,0,0
PER_0849,person,10,0,0
PER_0850,person,9,0,0
PER_0851,person,8,0,0
PER_0852,person,7,0,0
PER_0853,person,8,0,0
PER_0854,person,10,0,0
PER_0855,person,8,0,0
PER_0856,person,8,0,0
PER_0857,person,9,0,0
PER_0858,person,8,0,0
PER_0859,person,10,0,0
PER_0860,person,7,0,0
PER_0861,person,5,0,0
PER_0862,person,8,0,0
PER_0863,person,9,0,0
PER_0864,person,10,0,0
PER_0865,person,7,0,0
PER_0866,person,7,0,0
PER_0867,person,8,0,0
PER_0868,person,5,0,0
PER_0869,person,7,0,0
PER_0870,person,7,0,0
PER_0871,person,9,0,0
PER_0872,person,4,0,0
PER_0873,person,8,0,0
PER_0874,person,6,0,0
PER_0875,person,7,0,0
PER_0876,person,9,0,0
PER_0877,person,7,0,0
PER_0878,person,6,0,0
PER_0879,person,9,0,0
PER_0880,person,7,0,0
PER_0881,person,7,0,0
PER_0882,person,13,0,0
PER_0883,person,7,0,0
PER_0884,person,8,0,0
PER_0885,person,7,0,0
PER_0886,person,8,0,0
PER_0887,person,7,0,0
PER_0888,person,7,0,0
PER_0889,person,8,0,0
PER_0890,person,10,0,0
PER_0891,person,10,0,0
PER_0892,person,7,0,0
PER_0893,person,8,0,0
PER_0894,person,8,0,0
PER_0895,person,7,0,0
PER_0896,person,10,0,0
PER_0897,person,6,0,0
PER_0898,person,6,0,0
PER_0899,person,8,0,0
PER_0900,person,6,0,0
PER_0901,person,7,0,0
PER_0902,person,6,0,0
PER_0903,person,7,0,0
PER_0904,person,7,0,0
PER_0905,person,7,0,0
PER_0906,person,10,0,0
PER_0907,person,8,0,0
PER_0908,person,8,0,0
PER_0909,person,5,0,0
PER_0910,person,8,0,0
PER_0911,person,5,0,0
PER_0912,person,7,0,0
PER_0913,person,9,0,0
PER_0914,person,7,0,0
PER_0915,person,8,0,0
PER_0916,person,11,0,0
PER_0917,person,6,0,0
PER_0918,person,10,0,0
PER_0919,person,6,0,0
PER_0920,person,8,0,0
PER_0921,person,8,0,0
PER_0922,person,6,0,0
PER_0923,person,9,0,0
PER_0924,person,4,0,0
PER_0925,person,7,0,0
PER_0926,person,8,0,0
PER_0927,person,7,0,0
PER_0928,person,8,0,0
PER_0929,person,10,0,0
PER_0930,person,8,0,0
PER_0931,person,5,0,0
PER_0932,person,8,0,0
PER_0933,person,9,0,0
PER_0934,person,8,0,0
PER_0935,person,5,0,0
PER_0936,person,8,0,0
PER_0937,person,8,0,0
PER_0938,person,8,0,0
PER_0939,person,8,0,0
PER_0940,person,7,0,0
PER_0941,person,9,0,0
PER_0942,person,9,0,0
PER_0943,person,5,0,0
PER_0944,person,9,0,0
PER_0945,person,5,0,0
PER_0946,person,11,0,0
PER_0947,person,7,0,0
PER_0948,person,7,0,0
PER_0949,person,8,0,0
PER_0950,person,5,0,0
PER_0951,person,9,0,0
PER_0952,person,7,0,0
PER_0953,person,10,0,0
PER_0954,person,10,0,0
PER_0955,person,9,0,0
PER_0956,person,8,0,0
PER_0957,person,11,0,0
PER_0958,person,6,0,0
PER_0959,person,7,0,0
PER_0960,person,7,0,0
PER_0961,person,7,0,0
PER_0962,person,8,0,0
PER_0963,person,6,0,0
PER_0964,person,4,0,0
PER_0965,person,9,0,0
PER_0966,person,9,0,0
PER_0967,person,6,0,0
PER_0968,person,5,0,0
PER_0969,person,7,0,0
PER_0970,person,5,0,0
PER_0971,person,8,0,0
PER_0972,person,8,0,0
PER_0973,person,10,0,0
PER_0974,person,5,0,0
PER_0975,person,7,0,0
PER_0976,person,8,0,0
PER_0977,person,7,0,0
PER_0978,person,8,0,0
PER_0979,person,8,0,0
PER_0980,person,6,0,0
PER_0981,person,12,0,0
PER_0982,person,5,0,0
PER_0983,person,8,0,0
PER_0984,person,7,0,0
PER_0985,person,9,0,0
PER_0986,person,8,0,0
PER_0987,person,8,0,0
PER_0988,person,6,0,0
PER_0989,person,9,0,0
PER_0990,person,10,0,0
PER_0991,person,6,0,0
PER_0992,person,7,0,0
PER_0993,person,6,0,0
PER_0994,person,7,0,0
PER_0995,person,10,0,0
PER_0996,person,10,0,0
PER_0997,person,4,0,0
PER_0998,person,6,0,0
PER_0999,person,9,0,0
PER_1000,person,7,0,0
PH_0001,phone_number,7,7,0
PH_0002,phone_number,2,2,0
PH_0003,phone_number,10,8,0
PH_0004,phone_number,6,6,0
PH_0005,phone_number,11,9,0
PH_0006,phone_number,8,5,0
PH_0007,phone_number,15,13,0
PH_0008,phone_number,4,2,0
PH_0009,phone_number,6,6,0
PH_0010,phone_number,8,8,0
PH_0011,phone_number,5,4,0
PH_0012,phone_number,16,16,0
PH_0013,phone_number,10,6,0
PH_0014,phone_number,4,3,0
PH_0015,phone_number,11,10,0
PH_0016,phone_number,7,7,0
PH_0017,phone_number,10,8,0
PH_0018,phone_number,9,7,0
PH_0019,phone_number,2,0,0
PH_0020,phone_number,11,8,0
PH_0021,phone_number,5,4,0
PH_0022,phone_number,5,3,0
PH_0023,phone_number,9,6,0
PH_0024,phone_number,4,3,0
PH_0025,phone_number,8,5,0
PH_0026,phone_number,11,9,0
PH_0027,phone_number,8,6,0
PH_0028,phone_number,8,7,0
PH_0029,phone_number,11,10,0
PH_0030,phone_number,8,6,0
PH_0031,phone_number,11,7,0
PH_0032,phone_number,12,10,0
PH_0033,phone_number,9,8,0
PH_0034,phone_number,6,5,0
PH_0035,phone_number,4,3,0
PH_0036,phone_number,6,4,0
PH_0037,phone_number,13,12,0
PH_0038,phone_number,8,6,0
PH_0039,phone_number,8,7,0
PH_0040,phone_number,11,10,0
PH_0041,phone_number,13,12,0
PH_0042,phone_number,5,4,0
PH_0043,phone_number,9,9,0
PH_0044,phone_number,11,9,0
PH_0045,phone_number,9,7,0
PH_0046,phone_number,7,7,0
PH_0047,phone_number,11,9,0
PH_0048,phone_number,16,14,0
PH_0049,phone_number,9,8,0
PH_0050,phone_number,6,4,0
PH_0051,phone_number,11,10,0
PH_0052,phone_number,4,4,0
PH_0053,phone_number,9,7,0
PH_0054,phone_number,8,7,0
PH_0055,phone_number,11,10,0
PH_0056,phone_number,10,8,0
PH_0057,phone_number,6,6,0
PH_0058,phone_number,7,6,0
PH_0059,phone_number,7,7,0
PH_0060,phone_number,9,9,0
PH_0061,phone_number,11,8,0
PH_0062,phone_number,7,4,0
PH_0063,phone_number,8,6,0
PH_0064,phone_number,10,9,0
PH_0065,phone_number,6,5,0
PH_0066,phone_number,11,10,0
PH_0067,phone_number,9,6,0
PH_0068,phone_number,10,8,0
PH_0069,phone_number,15,12,0
PH_0070,phone_number,7,5,0
PH_0071,phone_number,7,5,0
PH_0072,phone_number,8,6,0
PH_0073,phone_number,6,5,0
PH_0074,phone_number,11,11,0
PH_0075,phone_number,4,3,0
PH_0076,phone_number,9,9,0
PH_0077,phone_number,13,12,0
PH_0078,phone_number,3,3,0
PH_0079,phone_number,8,7,0
PH_0080,phone_number,6,6,0
PH_0081,phone_number,6,5,0
PH_0082,phone_number,6,5,0
PH_0083,phone_number,7,7,0
PH_0084,phone_number,7,4,0
PH_0085,phone_number,7,4,0
PH_0086,phone_number,8,6,0
PH_0087,phone_number,13,11,0
PH_0088,phone_number,9,7,0
PH_0089,phone_number,11,10,0
PH_0090,phone_number,8,7,0
PH_0091,phone_number,5,5,0
PH_0092,phone_number,7,5,0
PH_0093,phone_number,9,8,0
PH_0094,phone_number,9,7,0
PH_0095,phone_number,5,5,0
PH_0096,phone_number,11,10,0
PH_0097,phone_number,10,9,0
PH_0098,phone_number,8,7,0
PH_0099,phone_number,4,4,0
PH_0100,phone_number,6,4,0
PH_0101,phone_number,7,6,0
PH_0102,phone_number,8,8,0
PH_0103,phone_number,11,9,0
PH_0104,phone_number,11,7,0
PH_0105,phone_number,8,8,0
PH_0106,phone_number,7,7,0
PH_0107,phone_number,9,9,0
PH_0108,phone_number,12,8,0
PH_0109,phone_number,11,10,0
PH_0110,phone_number,11,10,0
PH_0111,phone_number,7,7,0
PH_0112,phone_number,10,10,0
PH_0113,phone_number,10,9,0
PH_0114,phone_number,8,8,0
PH_0115,phone_number,12,12,0
PH_0116,phone_number,9,7,0
